price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;lat;long;sqft_living15;sqft_lot15
620000;4;2.25;2210;8101;2;0;0;3;9;2210;0;1985;0;476.475;-122.07;2330;8842
647000;4;2.5;3040;6887;2;0;0;3;8;3040;0;1999;0;476.073;-122.015;2790;7196
978000;3;1.5;2390;4000;1.5;0;0;3;9;1690;700;1936;0;476.604;-122.28;2350;4000
535000;3;3.25;2670;5108;2;0;2;3;9;2670;0;2000;0;475.342;-121.866;2670;6500
724950;4;2.5;2860;3638;1.5;0;2;5;7;1720;1140;1924;0;476.631;-122.361;1760;3880
250000;2;1;860;4320;1;0;0;3;7;860;0;1925;0;475.263;-122.325;980;6000
800000;3;2.5;1630;2640;2;0;0;5;8;1630;0;1919;0;476.452;-122.371;1630;3000
350000;4;1.75;2250;13515;1;0;0;4;8;2150;100;1940;0;473.789;-122.229;2150;12508
268500;4;1.75;1820;13600;1.5;0;0;3;7;1120;700;1959;0;473.743;-122.295;1810;11970
184900;2;1;1230;5000;1;0;0;5;6;1230;0;1911;0;472.064;-121.988;1230;5413
353500;4;2.5;1770;9239;2;0;0;3;7;1770;0;2004;0;473.512;-122.006;2150;5450
260000;4;1;1220;7980;1.5;0;0;3;6;1220;0;1944;0;474.924;-122.237;1210;7920
475000;3;1.75;1330;14560;1;0;0;3;7;1330;0;1983;0;476.599;-122.135;1510;9890
450000;3;1.75;1540;7490;1;0;0;5;7;1540;0;1971;0;477.222;-122.177;1270;7350
440000;3;2;1650;6408;2;0;0;4;8;1650;0;1977;0;476.638;-122.128;1750;6402
660000;3;2.25;2675;40910;2;0;0;3;8;2675;0;1984;0;475.916;-122.055;2300;39438
470500;4;2.25;2070;14000;1;0;0;3;7;1720;350;1958;0;477.484;-122.237;1690;14444
240000;3;1;1310;7125;1;0;0;4;7;1310;0;1978;0;473.739;-122.148;1650;7290
499000;2;1.75;1170;2400;1;0;0;4;7;740;430;1903;0;476.653;-122.333;1570;3919
269000;2;1;770;8612;1;0;0;3;6;770;0;1953;0;477.547;-122.323;1290;8407
235000;1;1.5;1170;1456;2;0;0;3;8;1070;100;2007;0;475.493;-122.372;1360;1730
450000;5;2.5;2850;209523;1;0;0;4;7;1930;920;1925;1968;473.939;-122.089;2220;209523
500000;3;1;1440;54315;1;0;0;3;7;790;650;1974;0;47.591;-122.01;2690;40518
279000;4;2.75;2180;8475;1;0;0;4;7;1330;850;1987;0;474.045;-122.174;1500;7140
587750;2;1;890;4730;1;0;0;3;7;890;0;1941;0;476.876;-122.341;1330;5904
510000;3;1.75;1370;6700;1;0;0;3;8;1370;0;1940;2012;476.982;-122.362;1180;6694
710500;3;1.75;2040;4125;1.5;0;0;4;8;1540;500;1917;0;476.608;-122.359;1620;4400
425000;3;1;1280;3200;1.5;0;0;3;7;1280;0;1903;0;476.029;-122.307;1320;1676
600000;3;1;1040;5000;1.5;0;2;3;7;1040;0;1912;0;476.754;-122.359;1440;4400
715000;4;3.5;3260;110579;2;0;0;3;10;3260;0;1997;0;476.436;-121.997;3470;97895
540000;3;2.5;2600;23361;1.5;1;4;3;8;2150;450;1912;0;474.997;-122.379;1700;14700
324450;3;2;1420;16000;1;0;0;3;7;1420;0;1966;0;47.478;-122.358;1900;12630
602000;3;2.5;1640;3804;2;0;0;3;8;1640;0;1998;0;476.103;-122.3;1440;3230
209000;3;1.75;1250;8084;1;0;0;4;7;1250;0;1967;0;473.364;-122.276;1340;7680
235000;2;1;1270;3008;1;0;0;4;6;650;620;1923;0;475.351;-122.279;1270;1514
275000;4;2.75;2060;7350;1;0;0;3;7;1210;850;1978;0;473.424;-122.275;1940;7420
402500;4;2;1650;3504;1;0;0;3;7;760;890;1951;2013;475.803;-122.294;1480;3504
320000;2;1;1140;3834;1.5;0;0;3;6;1140;0;1911;0;475.642;-122.378;1190;5750
566000;4;1.75;1900;10297;1;0;0;4;8;1900;0;1966;0;475.944;-122.155;2220;9612
105000;3;1;840;8400;1;0;0;3;6;840;0;1959;0;473.277;-122.343;840;9450
899000;4;2.5;3540;9349;2;0;0;3;10;3540;0;2003;0;477.046;-122.107;3280;7546
950000;7;3.5;3470;16264;2;0;0;4;9;3470;0;1980;0;476.203;-122.149;3040;13500
1.29E+06;3;2.5;3240;12625;2;0;0;3;11;3240;0;1987;0;475.327;-122.232;3470;12331
435000;4;2.5;2940;7590;2;0;0;3;9;2940;0;1991;0;474.341;-122.16;2550;8360
302000;3;2.5;2140;9492;2;0;0;3;8;2140;0;1994;0;473.289;-122.204;2180;9184
780000;3;3;2520;2152;1.5;0;0;3;8;1560;960;1925;2006;476.363;-122.371;1140;2152
550000;3;1;1600;5000;1.5;0;0;3;7;1110;490;1947;0;47.655;-122.358;1380;5000
280000;3;1;980;7480;1;0;0;3;6;830;150;1948;0;475.206;-122.363;1140;7480
1.05E+06;3;2.25;2880;6092;2;0;4;4;8;1920;960;1983;0;475.878;-122.381;2880;5308
1.58E+06;4;2.75;3120;20031;1;0;2;4;9;1980;1140;1954;1997;475.389;-122.242;3330;18777
350000;4;1.75;2310;9002;1;0;0;3;7;1780;530;1970;0;47.731;-122.166;2090;8814
705000;4;1.5;1780;3120;1.5;0;3;3;8;1780;0;1926;0;475.589;-122.264;1710;3600
310000;3;1;1330;3740;1.5;0;0;3;6;1330;0;1903;0;475.502;-122.274;1330;5053
372000;3;2.5;1920;15260;2;0;0;3;7;1920;0;1990;0;477.317;-121.964;2370;15235
619950;2;1;1520;5400;1;0;0;3;7;920;600;1951;0;476.796;-122.279;1600;5400
312000;3;2.5;1780;4077;2;0;0;3;8;1780;0;2011;0;473.568;-122.056;1970;4077
601000;3;2.5;1740;1251;2;0;0;3;9;1180;560;2012;0;47.644;-122.385;1740;1625
308000;4;2.5;2330;4606;2;0;0;3;8;2330;0;2004;0;473.934;-122.184;2330;5783
305000;3;1;1150;9048;1;0;0;2;7;1150;0;1922;0;476.755;-122.177;1550;8207
359000;3;3;1320;1071;2;0;0;3;7;1080;240;2003;0;475.942;-122.296;1780;7715
1.44E+06;4;3.5;4970;16582;2;0;3;4;11;3930;1040;1992;0;475.496;-122.12;3580;13335
156601;2;1.75;1210;9750;1;0;0;3;7;1210;0;1984;0;473.438;-122.037;1650;9750
162000;4;1;1460;16638;1;0;0;4;6;1460;0;1975;0;473.431;-122.048;1460;16638
880000;4;3.25;4060;52707;2;0;0;4;9;4060;0;1996;0;477.615;-122.041;3100;50755
379000;5;2.75;3000;25175;1;0;0;4;7;1500;1500;1961;0;47.497;-122.088;2170;40523
688888;3;3.25;2580;9825;1.5;0;1;4;9;1760;820;1978;0;475.314;-122.054;2140;10270
590000;5;3;3480;6625;2;0;0;3;8;3480;0;2012;0;474.815;-122.153;2800;9400
679000;4;1.5;1420;4923;1.5;0;0;4;8;1420;0;1928;0;476.901;-122.339;1470;4923
848000;5;1.75;2290;4320;2;0;0;3;7;1980;310;1928;0;47.664;-122.31;2870;4320
425000;2;1;830;6030;1;0;0;4;6;830;0;1925;0;476.994;-122.347;1280;6030
595000;2;2;1510;4000;1;0;0;4;7;1010;500;1900;0;476.582;-122.345;1920;4000
465000;5;2.5;2550;6405;2;0;0;3;7;2550;0;2008;0;475.191;-121.869;2190;5900
539950;3;1.75;1820;9875;1;0;0;4;8;1820;0;1966;0;476.243;-122.094;2670;10000
349950;4;1.75;1780;5000;1;0;0;5;7;890;890;1903;0;475.329;-122.292;1860;5000
375000;3;2.5;1330;1064;3;0;0;3;8;1330;0;2004;0;476.835;-122.387;1330;1113
1.08E+06;3;2.5;2240;21477;2;0;2;3;8;2240;0;1995;0;475.745;-122.18;2930;21569
409900;2;2.5;1590;1845;2;0;0;3;9;1590;0;1997;0;476.897;-122.175;2320;3174
204750;2;1;880;7575;1;0;0;4;7;880;0;1942;0;473.757;-122.304;1800;7575
475000;3;2;1230;11502;1;0;0;4;7;1230;0;1984;0;477.017;-122.127;1660;11727
998000;5;4.5;4130;10404;2;0;0;3;10;4130;0;2004;0;475.556;-122.03;3890;11531
610000;4;1;1390;3708;1.5;0;0;4;7;1390;0;1926;0;47.685;-122.363;1430;3708
1.20E+06;5;2.75;2910;9480;1.5;0;0;3;8;2910;0;1939;0;476.552;-122.278;2940;6600
1.76E+06;3;2.25;3060;16000;2;0;0;3;10;3060;0;1988;0;476.189;-122.23;3510;13162
610000;3;1;1000;4959;1;0;0;3;8;1000;0;1945;0;476.629;-122.277;2240;4959
500000;4;2.25;2490;23478;2;0;0;3;8;2490;0;1981;0;477.547;-122.094;2030;12611
800866;5;2.5;3180;13806;2;0;0;4;10;3180;0;1990;0;47.652;-122.182;3180;13798
806000;4;2.5;3370;9629;2;0;0;3;10;3370;0;1999;0;475.896;-121.978;3360;10335
240000;3;2.25;1500;15334;2;0;0;4;7;1500;0;1992;0;473.719;-122.091;1530;8102
286000;3;2.5;1800;3980;2;0;0;3;7;1800;0;2006;0;474.006;-122.162;2580;4307
555000;2;1.5;1190;1361;2;0;0;3;8;1190;0;2007;0;476.161;-122.302;1280;3360
733000;3;2.5;2160;9888;2;0;0;4;9;2160;0;1989;0;476.712;-122.142;3060;7829
825000;4;2.5;3220;5262;2;0;0;3;9;3220;0;2003;0;476.878;-122.162;3220;4921
640000;4;2;2310;31850;1.5;0;0;4;8;2310;0;1984;0;477.713;-122.122;2710;36042
385000;3;1;1250;21303;1;0;0;3;6;1250;0;1970;0;476.625;-122.059;1250;17920
275000;3;1.75;1840;14005;1;0;0;3;8;1840;0;1983;0;473.124;-122.345;2170;7992
380000;4;2.5;2270;11500;1;0;0;3;8;1540;730;1967;0;477.089;-122.241;2020;10918
412000;4;1.75;1430;10500;1;0;0;4;7;1130;300;1960;0;476.083;-122.132;2070;8640
1.41E+06;5;2.25;3580;16789;2;0;0;5;9;3580;0;1966;0;475.364;-122.239;3390;17000
269000;3;2.5;1440;3800;2;0;0;3;7;1440;0;2005;0;473.606;-122.039;1890;3819
347500;3;1;1830;12036;1;0;0;3;7;1550;280;1977;0;473.126;-122.043;1810;12036
295000;4;2;1710;8814;1;0;0;5;7;1030;680;1975;0;47.395;-122.174;1710;7272
484950;3;2.25;1590;926;3;0;0;3;8;1590;0;2014;0;475.402;-122.387;1640;1321
238000;3;2.5;1650;2807;2;0;0;3;7;1650;0;2004;0;474.328;-122.196;1460;1875
825000;3;1.75;2010;3090;1.5;0;0;5;7;1510;500;1926;0;47.682;-122.348;1600;3150
470000;4;2.5;1990;30083;2;0;0;3;8;1990;0;1998;0;477.678;-122.272;2220;11627
405000;2;2;1405;1073;2;0;0;3;8;1140;265;2007;0;47.612;-122.295;1405;3000
300000;3;2.5;1640;5707;2;0;0;3;7;1640;0;1995;0;474.016;-122.209;1850;5827
350000;3;1.75;2010;6150;2;0;0;5;7;2010;0;1939;0;474.975;-122.231;1770;7380
325000;3;1.75;1810;8048;1;0;0;4;7;1290;520;1983;0;474.484;-122.194;1550;9081
762000;3;1.75;2150;2527;2;0;0;4;8;1400;750;1906;0;476.629;-122.329;1610;3663
595000;3;2.5;1910;3075;2;0;0;3;8;1910;0;2001;0;475.491;-122.005;1940;3485
205000;3;1;1290;6566;1;0;0;5;7;1290;0;1976;0;473.004;-122.377;1690;6860
845000;4;2.75;3160;7143;1.5;0;0;3;8;2100;1060;1933;0;476.513;-122.406;2200;6122
449950;3;2.25;1540;1270;3;0;0;3;7;1540;0;2014;0;476.935;-122.341;1230;1454
265000;2;1.75;1090;3272;1;0;0;5;8;1090;0;1970;0;473.794;-122.32;1160;5475
812000;4;3.5;3370;3634;2;0;0;3;9;2750;620;2007;0;475.519;-122.001;3200;3650
341000;3;1;1390;4814;1.5;0;0;3;6;1390;0;1908;0;476.881;-122.32;1730;3990
215000;3;1.75;1430;13399;1;0;0;4;7;900;530;1946;0;474.787;-122.275;1720;6415
280000;3;1;1100;5132;1;0;0;3;6;840;260;1948;0;477.011;-122.336;1280;5132
880000;5;3.5;4600;8764;2;0;0;3;10;3180;1420;2007;0;475.491;-122.19;3210;9431
288790;4;2;1350;942;3;0;0;3;7;1350;0;2008;0;475.401;-122.026;1390;942
575000;3;1.75;1890;11141;1;0;0;4;8;1890;0;1968;0;475.697;-122.163;2720;11144
480000;4;2.5;2430;5000;2;0;0;3;7;2430;0;2009;0;47.515;-121.873;2430;5441
270000;4;2.5;2490;11650;1;0;0;3;7;1390;1100;1990;0;474.416;-122.332;2010;10495
544800;5;2.75;3190;5857;2;0;0;3;9;3190;0;2004;0;474.575;-122.119;3100;5857
1.08E+06;5;3.5;3230;7560;2;0;0;3;10;3230;0;2007;0;476.467;-122.118;3230;8580
461100;2;2.25;1210;1267;2;0;0;3;8;1120;90;2010;0;476.783;-122.376;1360;1349
160000;3;1;1340;18552;1.5;0;0;4;5;1340;0;1935;0;477.129;-121.325;960;15141
1.05E+06;4;3.25;3680;8580;1;0;3;5;10;1840;1840;1959;0;475.266;-122.387;2700;9100
1.35E+06;5;3.5;4800;14984;2;0;2;3;11;3480;1320;1998;0;475.543;-122.148;4050;19009
495000;4;2.25;2220;8872;1;0;0;4;8;1110;1110;1961;0;475.491;-122.17;2220;9106
384000;5;2.75;3220;8160;2;0;0;3;9;3220;0;1999;0;473.154;-122.254;2876;11521
220000;3;1;1180;5002;1.5;0;0;3;7;1180;0;1946;0;477.529;-122.324;1470;8410
425000;3;2.25;1670;107157;1;0;0;3;7;1670;0;2007;0;472.743;-122.009;3310;108900
275000;3;1.5;1410;9000;1;0;0;3;7;1410;0;1953;0;477.635;-122.35;1910;7214
227450;2;1;660;6509;1;0;0;4;5;660;0;1952;0;474.938;-122.171;970;5713
300000;4;1.75;2080;8750;1;0;0;4;8;1330;750;1967;0;473.749;-122.291;1790;8750
358000;2;1;930;5077;1;0;0;3;6;930;0;1939;0;477.095;-122.35;1080;5803
260000;3;1;1150;3090;1;0;0;3;6;1150;0;1910;0;475.506;-122.276;1150;5664
2.56E+06;4;2.5;5300;26211;2;1;2;2;10;4570;730;1923;0;47.661;-122.269;3890;19281
314000;3;1.75;1620;9600;1;0;0;4;7;1620;0;1966;0;474.749;-122.155;1660;10200
432000;3;2.5;1920;9812;2;0;0;3;8;1920;0;2000;0;477.633;-122.243;1830;10534
283000;4;1.5;1480;47045;1;0;0;5;6;1480;0;1942;0;474.809;-122.3;1530;11000
207200;4;2;1260;8400;1;0;0;3;6;1260;0;1991;0;471.946;-122;1120;8400
384400;3;3.25;1689;1388;3;0;0;3;8;1689;0;2008;0;477.174;-122.317;1459;1384
175000;1;1;620;8685;1;0;0;4;5;620;0;1976;0;474.095;-122.29;1300;12150
750000;5;3.75;3500;101494;1.5;0;0;3;8;3500;0;1967;1990;476.745;-122.054;3250;38636
425000;4;2.75;2440;15349;2;0;1;4;7;2440;0;1957;0;474.117;-122.333;2280;9250
238000;3;1.5;1370;7439;1;0;0;4;6;1370;0;1963;0;474.499;-122.189;2350;3370
384205;3;2.75;1810;3292;2;0;0;3;8;1810;0;2014;0;475.164;-121.877;1810;2769
255000;4;2;2560;12155;1;0;0;4;7;1350;1210;1960;0;473.326;-122.323;1790;11906
360000;4;1.75;2010;12188;1;0;0;4;7;1150;860;1960;0;475.013;-122.147;1720;8475
485000;4;2.75;2790;7803;2;0;0;3;8;2790;0;2013;0;474.823;-121.772;2620;6178
432000;3;2.5;1970;4036;2;0;0;4;7;1970;0;2003;0;475.335;-121.869;1960;5020
160797;3;1.5;1270;2356;2;0;0;3;7;1270;0;2012;0;475.671;-122.298;1490;2175
349170;4;1.75;1670;8856;1;0;2;3;7;1070;600;1955;0;475.056;-122.251;1660;8088
365000;3;1.5;1300;12240;1;0;0;3;7;1300;0;1963;0;47.737;-122.243;2040;9326
771005;5;4.5;4000;6713;2;0;0;3;9;4000;0;2015;0;475.254;-121.886;3690;6600
469500;4;2.5;2090;7241;1;0;0;4;7;1140;950;2001;0;47.726;-122.221;1510;7402
260000;5;2.25;2320;6375;1;0;0;4;7;1270;1050;1967;0;473.351;-122.282;1760;7600
600000;3;1;1440;4300;1.5;0;0;3;8;1440;0;1929;0;476.847;-122.372;1640;4500
390000;3;2.5;2500;21780;1;0;0;3;8;1770;730;1986;0;473.282;-122.198;2670;23400
438000;2;2;1270;1372;3;0;0;3;8;1270;0;2000;0;476.776;-122.318;1610;3090
822000;3;2;2410;13300;2;0;0;3;9;1840;570;1985;0;475.632;-122.148;2930;10900
548500;4;2;1820;7200;1;0;0;3;7;1300;520;1976;0;475.161;-122.388;1770;8149
1.13E+06;5;3.5;3880;13885;2;0;3;4;9;2540;1340;1979;0;475.696;-122.156;3690;13885
375000;4;3;2420;9566;2;0;0;3;7;2420;0;2003;0;474.693;-122.266;2420;9135
400000;3;1.75;2110;19600;1;0;0;4;8;2110;0;1959;0;474.742;-122.198;880;10077
462000;4;2.5;3070;6432;2;0;0;3;9;3070;0;2006;0;474.487;-122.205;2910;5106
700000;4;1;1980;4560;1.5;0;0;3;7;1980;0;1920;0;476.606;-122.331;1810;3245
139000;4;1.5;1410;10648;1;0;0;4;7;1410;0;1966;0;473.736;-122.188;1410;10522
734000;4;2.25;2530;5000;1.5;0;0;4;7;1690;840;1925;0;476.806;-122.36;1530;5000
819000;3;1;1300;3600;2;0;0;3;7;1300;0;1900;0;476.345;-122.366;2510;4800
356200;3;2;1690;10062;1;0;2;5;7;940;750;1928;0;475.102;-122.241;2390;6650
915000;4;4.5;5250;48352;2;0;0;3;10;5250;0;1998;0;474.858;-122.111;2500;48352
350000;3;1.75;2090;6258;1;0;0;3;7;1390;700;1956;0;475.503;-122.301;1790;5793
324950;4;2.5;2229;5723;2;0;0;3;7;2229;0;2012;0;473.693;-122.286;2738;5742
460000;4;2;1960;190357;1;0;3;2;8;1960;0;1971;0;475.538;-121.958;2560;189100
995000;3;2.5;2460;10300;1;0;0;3;10;2460;0;1992;0;476.999;-122.391;2410;5250
350000;4;2.5;2260;13755;1;0;0;4;9;2260;0;1975;0;473.767;-122.161;2650;13650
230000;3;0.75;1040;15000;1;0;0;3;6;1040;0;1941;0;477.639;-122.234;1410;19000
578000;3;2.25;1790;9580;2;0;0;3;8;1790;0;1984;0;475.541;-122.162;2060;9995
782500;4;2.5;2930;7806;2;0;0;3;9;2930;0;2005;0;476.219;-122.024;2600;6051
808000;4;2.5;3480;6262;2;0;0;3;9;3480;0;2003;0;476.857;-122.045;3490;6629
914154;3;3.5;2940;6431;2;0;0;3;10;2940;0;2014;0;475.818;-122.047;2760;6695
620000;3;2.25;1780;1429;3;0;0;3;8;1570;210;2007;0;476.413;-122.346;1470;1799
579950;3;3.5;1420;1217;2;0;0;3;8;1180;240;2003;0;476.827;-122.324;1494;1264
350000;3;1.75;1260;1111;2;0;0;3;8;1260;0;2003;0;475.476;-122.005;1410;1630
287500;3;1;1810;7200;1;0;0;4;7;1130;680;1954;0;477.493;-122.351;1810;8100
995000;5;3.25;4130;7197;2;0;0;3;10;4130;0;2012;0;476.022;-122.06;3730;7202
460000;3;1.75;1420;8250;1;0;0;4;7;1420;0;1960;0;476.112;-122.133;2020;8250
383000;4;2.5;2160;6223;2;0;0;3;8;2160;0;2010;0;473.494;-122.042;2160;5555
490000;3;2.5;2080;12032;2;0;0;3;8;2080;0;1978;0;477.455;-122.073;2320;9900
475000;3;1.75;1520;8100;1;0;0;5;6;760;760;1945;0;476.966;-122.375;1040;8100
280000;2;1;850;16400;1;0;0;3;6;850;0;1923;0;474.889;-122.299;1100;14459
481000;3;2;2580;15653;1.5;0;0;3;9;2580;0;1990;0;474.561;-122.361;1920;9840
140000;3;1.5;1200;2002;2;0;0;3;8;1200;0;1966;0;474.659;-122.189;1270;1848
720000;2;1.5;1840;9000;1;0;2;3;8;1340;500;1957;0;475.281;-122.388;1880;7560
225000;2;1;1030;9192;1;0;0;4;6;1030;0;1959;0;474.565;-122.181;1030;9190
300000;3;2.25;1780;10395;1;0;0;3;8;1780;0;1967;0;474.539;-122.15;2080;9360
255000;4;1.75;960;8863;1;0;0;5;6;580;380;1949;0;475.372;-122.289;1720;8249
294000;2;2.5;1380;889;2;0;0;3;7;1140;240;2012;0;475.441;-122.369;1580;1397
655000;4;2.25;2060;8470;1;0;0;3;8;1440;620;1983;0;475.605;-122.124;2180;8978
307635;3;2.5;1820;4200;2;0;0;3;8;1820;0;2014;0;473.693;-122.017;2370;4200
539000;3;1.5;1460;5040;1;0;0;3;7;1100;360;1971;0;477.112;-122.357;2330;7560
375000;3;2.5;1580;3825;2;0;0;3;8;1580;0;2011;0;475.458;-122.369;1380;1500
230000;3;1;1300;14000;1;0;0;4;7;1300;0;1958;0;474.213;-122.322;1390;8750
589000;3;2.5;2660;206480;1;0;0;3;8;2660;0;1989;0;476.042;-121.956;2660;206736
542000;2;2.25;1800;2819;2;0;2;4;9;1800;0;1979;0;476.104;-122.113;1800;2755
1.49E+06;4;3.5;3930;6120;2;0;0;3;10;3310;620;2007;0;476.646;-122.28;3390;6120
269500;2;1.5;1480;7276;1;0;0;4;6;940;540;1978;0;474.942;-122.166;1090;6710
600000;2;1.75;1560;3200;1;0;0;5;7;880;680;1946;0;476.419;-122.394;2060;4940
760000;4;2.5;2990;5280;2;0;0;3;9;2210;780;2003;0;475.353;-122.066;2990;6299
546000;3;1.75;2000;5000;1;0;0;4;7;1110;890;1921;0;476.859;-122.399;1750;5000
400000;3;1;1060;12000;1;0;0;3;7;1060;0;1952;0;477.703;-122.35;1550;10500
1.61E+06;5;3.75;3530;13260;2;0;0;3;10;3530;0;2013;0;475.761;-122.205;3340;13260
440000;3;2.25;1680;57063;2;0;0;4;8;1680;0;1989;0;474.669;-121.765;1910;57063
503000;4;2.75;2100;7350;1;0;0;5;7;1240;860;1978;0;477.194;-122.172;2490;7350
378500;2;1;730;7528;1;0;0;3;7;730;0;1946;0;476.997;-122.305;1620;7528
1.42E+06;5;3.25;3950;11438;2;0;2;3;10;3430;520;2006;0;476.898;-122.189;2070;10751
329990;4;2.75;2420;8438;2;0;0;3;8;2420;0;1997;0;472.089;-122.011;2270;8770
375000;4;1.75;1870;12500;1;0;1;5;6;1030;840;1943;0;47.511;-122.197;2060;14141
465000;4;2.5;2820;39413;2;0;0;4;9;2820;0;1989;0;473.064;-122.1;2910;39413
299000;4;2.5;2300;8100;1;0;0;4;8;1360;940;1979;0;472.979;-122.371;1910;7630
299000;3;2.5;2210;10119;1;0;0;4;7;1450;760;1966;0;473.783;-122.22;2110;10119
395000;3;1.75;2030;217800;1;0;2;4;8;2030;0;1977;0;472.618;-122.12;2570;216057
375000;3;2.25;1330;8004;2;0;0;3;7;1330;0;1985;0;477.098;-122.217;1300;7971
663000;3;2.25;2840;59677;1;0;0;3;7;1580;1260;1967;0;475.828;-122.044;2220;31688
599000;4;1;1590;4280;1.5;0;0;3;7;1590;0;1924;0;47.667;-122.335;2230;4280
287000;5;1.5;1730;9230;1;0;0;3;7;1010;720;1962;0;474.646;-122.184;1730;9230
265000;3;2.25;2540;7216;2;0;0;3;8;2540;0;1991;0;472.906;-122.349;2140;7531
753000;4;2.5;3060;8167;2;0;0;3;9;3060;0;2005;0;475.521;-121.989;2930;4800
495000;3;1;1570;5510;1;0;0;4;7;1070;500;1940;0;476.942;-122.319;1770;6380
319950;4;2.5;2020;7200;1.5;0;0;4;6;2020;0;1954;0;475.223;-121.818;1440;7200
595000;4;2.25;1920;3225;1.5;0;0;5;7;1300;620;1923;0;475.848;-122.384;1960;3750
552500;4;3.5;3710;10400;2;0;0;3;8;2290;1420;2002;0;475.041;-122.186;1720;4276
494000;4;2.5;1830;7345;1;0;0;4;8;1540;290;1973;0;477.741;-122.373;1990;7700
542000;2;2;1930;4500;1;0;0;3;8;1930;0;2003;0;477.104;-122.031;1670;5200
214000;3;1;1200;8316;1;0;0;4;6;1200;0;1953;0;473.221;-122.215;1200;8316
567500;3;2.5;2080;4556;2;0;0;3;8;2080;0;1999;0;476.036;-122.014;1530;5606
233000;4;2;2130;9579;1;0;0;4;7;1250;880;1968;0;473.069;-122.271;1590;9800
521000;3;3.25;1460;1254;3;0;0;3;8;1460;0;2000;0;476.535;-122.353;1400;1255
210000;4;1.75;2180;28710;1;0;0;3;8;1180;1000;1950;0;47.405;-122.288;2180;28710
350000;3;1;1180;7455;1;0;0;4;7;1180;0;1964;0;477.276;-122.241;1450;8154
330000;2;1;1129;3840;1;0;0;3;7;1129;0;1953;0;475.313;-122.351;1300;3880
553000;3;2.75;3160;9072;2;0;0;3;9;3160;0;2005;0;475.147;-122.177;3160;9072
350000;3;2.5;1630;3425;2;0;0;3;8;1630;0;1999;0;474.913;-122.154;1420;3425
430000;5;3;3880;8432;2;0;0;3;7;3880;0;2004;0;474.806;-122.176;2620;5623
500000;4;3.25;2670;5001;1;0;0;3;9;1640;1030;2013;0;475.666;-122.293;1610;5001
310000;4;2.5;2440;7093;2;0;0;3;7;2440;0;1999;0;473.817;-122.204;1860;6072
393000;5;1.75;1610;15246;1;0;0;3;6;1610;0;1936;0;475.654;-121.894;1410;10500
995000;3;4.5;4380;47044;2;1;3;3;9;3720;660;1968;1990;474.734;-122.365;2460;18512
1.23E+06;3;2.25;2980;7700;1;0;0;3;9;2530;450;1964;0;476.336;-122.29;3020;8234
500000;3;1.75;1220;7370;1;0;0;4;7;1220;0;1964;0;476.334;-122.12;1580;8213
835000;2;3.25;3570;392475;1;0;0;3;9;2370;1200;1998;0;475.448;-121.93;3190;217800
445000;3;2.5;1730;4408;2;0;0;3;8;1730;0;1996;0;475.683;-122.005;1730;4408
718000;5;2.75;2930;7663;2;0;0;3;9;2930;0;2013;0;475.308;-122.184;2750;10335
650000;3;1.5;1320;8114;1;0;0;3;8;1320;0;1951;0;475.827;-122.195;2110;8114
250000;3;1.75;1780;35233;1;0;0;4;8;1420;360;1979;0;472.949;-122.269;1950;17334
438000;3;2.25;2340;14279;1;0;0;3;8;1340;1000;1965;0;475.715;-122.124;2340;13600
195000;3;1;1070;22489;1;0;0;3;7;1070;0;1967;0;473.278;-122.262;1880;20250
235000;4;1.5;1760;6150;1.5;0;0;3;7;1760;0;1951;0;473.871;-122.224;1760;8276
205000;3;1;960;7314;1;0;0;5;6;960;0;1960;0;472.891;-122.221;990;7314
610000;3;1.75;1630;1500;3;0;0;3;8;1630;0;2014;0;476.536;-122.354;1570;1335
332000;4;2.5;1980;6566;2;0;0;3;8;1980;0;2004;0;473.809;-122.097;2590;6999
936000;3;1.75;2960;12420;1;0;2;4;8;1480;1480;1952;0;475.739;-122.406;2700;9106
410500;3;1;1150;6800;1;0;0;3;7;1150;0;1954;0;47.727;-122.339;1210;6800
390000;3;2;1910;11576;1;0;0;3;7;1410;500;1978;0;477.356;-122.198;2040;8750
901000;4;2.75;3030;18400;1.5;0;3;3;9;2360;670;1973;0;477.019;-122.243;3030;12486
179950;3;1;1130;9907;1;0;0;3;7;1130;0;1954;0;474.362;-122.286;1320;9907
532000;3;2.5;1830;8022;2;0;0;3;8;1830;0;1987;0;476.198;-122.044;2030;7736
550000;4;2.5;3350;6605;2;0;0;3;8;2670;680;1990;0;477.498;-122.181;2730;5962
455000;4;1.75;3060;94089;1;0;0;3;8;3060;0;1958;0;47.744;-122.087;2180;43995
510000;3;2.5;1860;3658;2;0;0;3;8;1860;0;1994;0;475.703;-122.004;1840;3739
280017;3;2.5;1850;8770;2;0;0;3;8;1850;0;1996;0;472.091;-122.009;2350;8606
460000;2;1.5;1820;7800;1;0;0;4;7;1240;580;1956;0;477.513;-122.357;1400;7800
580000;7;2.75;2310;2400;1.5;0;0;3;6;2310;0;1915;0;476.775;-122.39;1340;3825
349950;5;2.5;2250;7176;1;0;0;3;7;1310;940;1983;0;474.486;-122.194;1550;9081
310000;3;1.75;1560;82328;1;0;0;3;7;1560;0;1974;0;473.674;-122.503;2100;205603
